0.46 0.26 0.28
0.49413547358963517 0.268541117696072 0.23732340871429297
0.4965360123919519 0.2572139538302232 0.24625003377782492
0.48578421054575904 0.24702823176217617 0.2671875576920648
0.5007691408813667 0.255234884097836 0.24399597502079737
0.492422227793772 0.24656050716850794 0.26101726503772016
0.49590948601622187 0.2134467892377586 0.2906437247460195
0.4650973393897935 0.2273906719142569 0.30751198869594965
0.48406792671493537 0.20739275152285833 0.30853932176220633
0.5186558451355984 0.17372850507482854 0.307615649789573
0.49781692170220027 0.21222436977602352 0.2899587085217763
0.4886334312412943 0.2153475342624773 0.2960190344962283
0.5448709244404958 0.20101471379954347 0.25411436175996077
0.5375884397709683 0.18948167425661783 0.27292988597241385
0.5192953083180867 0.1847656033858675 0.29593908829604576
0.5115590561777101 0.21708887645716654 0.27135206736512324
0.509980014333737 0.21938195093102575 0.27063803473523734
0.5135894101751638 0.20507302411526493 0.2813375657095714
0.4972812463714749 0.22429592345835078 0.27842283017017444
0.47629260656442096 0.23103360740738782 0.2926737860281912
0.4512766276782491 0.25151345926390034 0.29720991305785055
0.5066107828918129 0.21422974605440503 0.279159471053782
0.49823616741064114 0.23320372101696366 0.2685601115723952
0.5278088635671583 0.20451986015390258 0.2676712762789391
0.5549581195954462 0.2176305430636948 0.22741133734085903
0.548588831779673 0.195736051457355 0.25567511676297183
0.5225833284859969 0.19497289481035457 0.28244377670364856
0.5444040304890283 0.2024748998549669 0.2531210696560048
0.5220982200257351 0.1941867404070841 0.28371503956718075
0.4902173902297028 0.21113735766332173 0.2986452521069754
0.48607283871931506 0.24123176394252877 0.2726953973381561
0.4976639980989465 0.24376519212119185 0.25857080977986163
0.5107367857439232 0.217333244483184 0.27192996977289274
0.5456503647511026 0.18136955876038074 0.2729800764885166
0.5844630660506589 0.1443672765907122 0.27116965735862897
0.5979213872987682 0.16516041082959132 0.2369182018716404
0.6049289614631977 0.11737858380853677 0.2776924547282655
0.6071399490727019 0.09254490974549044 0.30031514118180774
0.5918298978801966 0.12266602123260162 0.2855040808872018
0.5738848332041517 0.13688772055459514 0.28922744624125296
0.5993478015932167 0.09377806284214905 0.30687413556463433
0.6420153832372004 0.07651440908923074 0.2814702076735689
0.6114812769472575 0.08176528283440704 0.3067534402183355
0.5860424213218021 0.102857311800266 0.31110026687793185
0.6005906990953239 0.0882365394207202 0.31117276148395595
0.6010577633681582 0.11778867227110949 0.28115356436073236
